 -0.62178 0
 -0.0521072 0.509363
 -0.202139 -0.242395
 0.653189 0.995724
 0.127403 -1.30789
 -0.06158 0.475499
 0.37747 0.0908149
 -0.134274 -0.712607
 0.304299 1.01444
 -0.904133 -1.84849
 -0.924831 2.04132
 -2.07312 -1.61998
 -1.27979 2.84416
 -0.778576 -0.0600783
 -0.72154 0.401431
 0.246616 1.30473
 0.0525915 -1.18307
 0.42555 1.23709
 0.849759 -0.408128
 1.2911 0.0186989
 0.847036 -1.02066
 1.46131 0.938581
 0.230942 -2.68226
 -0.358238 1.26448
 0.555332 0.602073
 1.50262 0.560441
 1.23354 -1.35068
 0.936409 -0.144453
 1.09465 -0.255119
 0.919258 -0.529848
 0.616481 -0.745746
 1.23047 0.620622
 1.84356 -0.163163
 0.0939368 -2.53964
 0.828139 2.70696
 0.106524 -2.89237
 -0.269388 1.44577
 -0.593697 -0.820652
 -1.25701 0.228774
 -1.18807 0.393925
 -1.10985 0.578802
 -0.855682 0.366522
 -1.30218 -0.0641299
 -0.673018 1.39189
 -0.357749 -0.108636
 0.173769 0.838597
 -1.09585 -1.61187
 -0.681908 2.34424
 -1.74857 -1.94938
 -0.311342 3.55975
 -1.49603 -2.78169
 -1.6277 1.40014
 -1.83037 -0.241627
 -1.54079 1.25043
 -1.60863 0.0788145
 -1.24944 0.840103
 -0.465783 0.89265
 0.145647 0.494792
 0.594551 0.106351
 1.29964 0.546361
 0.898061 -1.40715
 0.141052 -0.311619
 0.490032 0.468432
 0.37152 -0.381223
 0.310844 -0.147921
 -0.0604458 -0.678424
 0.252462 0.869389
 -0.546952 -1.18968
 -2.23906 -1.12301
 -2.47932 2.02645
 -2.80412 -0.206309
 -2.39866 1.7813
 -3.00858 -0.262583
 -2.90811 1.73756
 -2.79083 0.618108
 -3.5375 -0.0684101
 -2.16549 3.80538
 -2.34223 -1.03222
 -1.23407 3.41427
 -1.68699 -1.30239
 -0.749644 2.90879
 -0.940076 -1.43138
 -2.37793 0.294294
 -1.94925 1.43685
 -2.04643 -0.211154
 -1.27739 1.75672
 -1.47801 -0.0853576
 -0.652367 1.2462
 -1.36866 -0.683068
 -0.778936 1.44221
 0.924718 1.62706
 0.823996 -1.70691
 0.299227 0.16008
 0.532884 -0.113503
 -0.129217 -1.06215
 0.168873 1.0333
 -0.238155 -0.955191
 0.284006 1.10029
 -0.896958 -1.75248
 -0.907058 2.0624
 -1.50959 -0.971063
 -2.49843 0.471302
 -2.72749 0.478544
 -2.4818 1.12828
 -1.73734 1.23917
 -2.37785 -0.535923
 -2.40784 1.43175
 -2.59924 0.0468267
 -2.21904 1.43411
 -1.96577 0.429702
 -1.47254 1.07264
 -0.937863 0.619858
 -0.89359 -0.00676842
 0.308576 1.71424
 -0.286022 -1.73995
 0.438034 2.24729
 0.684246 -1.16014
 -0.286262 -0.733902
 -0.188709 0.861929
 -0.573034 -1.01858
 -0.273097 1.15243
 -0.702332 -0.788191
 -0.782001 0.540787
 -1.45541 -0.668334
 -2.00118 0.3416
 -2.24023 0.462308
 -2.50738 0.371861
 -2.29948 1.24891
 -1.47564 1.14034
 -0.409564 1.04765
 0.00610307 0.122403
 -0.361463 -0.223336
 -0.130954 0.440814
 -0.46875 -0.554361
 -0.70124 0.354685
 -0.463388 0.210774
 -0.890319 -0.346761
 -1.38516 0.104869
 -1.42128 0.57683
 -1.26461 0.63323
 -1.98416 -0.663299
 -2.22723 1.02427
 -1.61277 1.23069
 -0.465142 1.21802
 -0.0334112 -0.0192764
 -0.236199 -0.0717963
 -0.77121 -0.599141
 -0.485078 1.02903
 0.510051 0.686775
 0.232942 -0.589932
 -0.57877 -0.705204
 -1.83397 -0.492197
 -0.928086 1.48812
 -0.886057 0.092519
 -0.155212 1.08895
 -0.973712 -1.19742
 -1.11003 0.987978
 1.01528 2.14451
 0.933256 -2.01118
 0.463987 0.0709005
 -0.0252722 -0.896612
 -0.466096 -0.0639518
 -0.339473 0.464619
 0.745653 0.85008
 1.47628 0.263091
 1.20332 -1.1089
 1.75308 0.513146
 0.572171 -2.37717
 1.57062 2.4791
 0.889384 -3.01009
 1.20568 2.12397
 0.827024 -2.31859
 1.25972 1.43507
 0.791985 -2.04504
 0.399015 0.324373
 -0.336713 -1.1445
 -0.507869 0.342451
 0.39814 0.933231
 0.246082 -0.710442
 0.953278 1.04046
 0.933925 -0.728123
 1.19237 0.0276012
 0.0282043 -1.67434
 0.522729 1.14229
 -0.629582 -1.94556
 -0.171684 2.23596
 -0.0696302 -0.742169
 -0.439311 0.0244526
 0.953066 1.61444
 1.04725 -1.38975
 1.39779 0.562342
 1.26668 -0.947826
 1.76736 0.414142
 1.78533 -1.18501
 1.34781 -0.763115
 0.962778 -0.630123
 0.973266 -0.41357
 1.54492 0.197402
 0.494575 -1.72992
 1.1915 1.22093
 0.671493 -1.77153
 0.0328924 -0.0791427
 -0.284912 -0.443471
 -0.466591 0.197714
 -0.636409 -0.128423
 0.758873 1.7942
 0.626372 -1.51668
 0.836444 0.575149
 0.514026 -0.587658
 -0.100001 -0.736034
 0.192353 0.879869
 0.474546 -0.206302
 0.186 -0.447153
 -0.535474 -0.705089
 0.230045 1.44931
 0.311192 -0.530263
 1.1637 0.987784
 1.07895 -1.08678
 1.04188 0.194738
 0.140695 -1.22095
 -0.768531 -0.536059
 -0.871261 0.402648
 0.479451 1.39506
 0.561825 -0.560784
 -0.243551 -0.884317
 -0.373134 0.548937
 -0.0583625 -0.0900597
 1.12248 1.02972
 1.74985 -0.144297
 0.372065 -2.04863
 0.603188 1.37277
 1.20499 -0.164586
 0.882561 -0.852136
 0.398059 -0.238456
 -0.00304742 -0.651073
 -0.271563 0.0768492
 0.943113 1.15348
