 -0.262519 0.2994 0.040256 -0.56147
 0.820827 -0.262519 -0.342535 0.040256
 -0.754492 0.820827 1.43529 -0.342535
 0.278927 -0.754492 -0.537079 1.43529
 0.246891 0.278927 0.286655 -0.537079
 -0.558303 0.246891 0.578333 0.286655
 0.673651 -0.558303 -0.710137 0.578333
 -1.81096 0.673651 0.944361 -0.710137
 0.797614 -1.81096 -2.96616 0.944361
 -1.9496 0.797614 -0.453142 -2.96616
 1.1649 -1.9496 -4.12395 -0.453142
 -0.395832 1.1649 -0.718497 -4.12395
 -0.00679493 -0.395832 -1.12297 -0.718497
 0.838515 -0.00679493 -1.05812 -1.12297
 -0.717108 0.838515 1.23566 -1.05812
 0.878895 -0.717108 -0.811537 1.23566
 0.148125 0.878895 1.25789 -0.811537
 0.501876 0.148125 1.2724 1.25789
 -0.321729 0.501876 1.86769 1.2724
 1.2519 -0.321729 0.522734 1.86769
 -1.8835 1.2519 2.91321 0.522734
 0.566313 -1.8835 -1.62272 2.91321
 0.535583 0.566313 -0.0467414 -1.62272
 0.962047 0.535583 0.942184 -0.0467414
 -0.380983 0.962047 2.58422 0.942184
 0.308002 -0.380983 1.08086 2.58422
 0.306827 0.308002 1.34977 1.08086
 0.101293 0.306827 1.44911 1.34977
 -0.223873 0.101293 1.36223 1.44911
 0.851943 -0.223873 0.609844 1.36223
 0.633884 0.851943 2.00672 0.609844
 -1.86006 0.633884 2.63358 2.00672
 2.11222 -1.86006 -1.87882 2.63358
 -1.94751 2.11222 2.9989 -1.87882
 0.705682 -1.94751 -1.71516 2.9989
 -0.728052 0.705682 0.226955 -1.71516
 -0.396606 -0.728052 -1.48579 0.226955
 -0.232082 -0.396606 -1.58199 -1.48579
 -0.0471046 -0.232082 -1.68865 -1.58199
 -0.0914887 -0.0471046 -1.2222 -1.68865
 -0.586907 -0.0914887 -1.23805 -1.2222
 0.502633 -0.586907 -2.06491 -1.23805
 -0.230722 0.502633 -0.249113 -2.06491
 0.526227 -0.230722 -0.664828 -0.249113
 -1.72976 0.526227 0.516025 -0.664828
 1.12005 -1.72976 -3.02614 0.516025
 -1.96352 1.12005 0.200812 -3.02614
 2.0354 -1.96352 -3.8711 0.200812
 -1.98356 2.0354 1.28565 -3.8711
 0.242431 -1.98356 -3.02783 1.28565
 -0.805391 0.242431 -1.58874 -3.02783
 0.199225 -0.805391 -2.79121 -1.58874
 -0.5864 0.199225 -1.68745 -2.79121
 0.0766247 -0.5864 -2.08954 -1.68745
 0.319978 0.0766247 -1.35843 -2.08954
 0.34021 0.319978 -0.349146 -1.35843
 0.300886 0.34021 0.4882 -0.349146
 0.800978 0.300886 0.753277 0.4882
 -0.551128 0.800978 2.30521 0.753277
 -0.132372 -0.551128 0.452671 2.30521
 0.426468 -0.132372 0.0215999 0.452671
 -0.0591953 0.426468 0.752743 0.0215999
 0.0802767 -0.0591953 0.458765 0.752743
 -0.497956 0.0802767 0.617979 0.458765
 0.544753 -0.497956 -0.616927 0.617979
 -0.910005 0.544753 0.64273 -0.616927
 -1.81127 -0.910005 -1.11606 0.64273
 0.308099 -1.81127 -4.50576 -1.11606
 -1.27937 0.308099 -2.59781 -4.50576
 0.218773 -1.27937 -4.17996 -2.59781
 -1.48804 0.218773 -2.74599 -4.17996
 0.0261718 -1.48804 -4.64567 -2.74599
 -0.652151 0.0261718 -3.40894 -4.64567
 -1.60977 -0.652151 -3.46909 -3.40894
 1.27998 -1.60977 -5.97087 -3.46909
 -1.79646 1.27998 -1.31001 -5.97087
 1.48479 -1.79646 -4.64834 -1.31001
 -1.72545 1.48479 -0.384599 -4.64834
 1.41805 -1.72545 -3.65844 -0.384599
 -1.42714 1.41805 0.491308 -3.65844
 -0.683425 -1.42714 -2.67223 0.491308
 0.176328 -0.683425 -3.3861 -2.67223
 -0.841796 0.176328 -1.83528 -3.3861
 0.482844 -0.841796 -3.03412 -1.83528
 -0.622172 0.482844 -1.39265 -3.03412
 0.422953 -0.622172 -1.89856 -1.39265
 -0.893762 0.422953 -0.685588 -1.89856
 0.477438 -0.893762 -2.22114 -0.685588
 1.43902 0.477438 -0.702345 -2.22114
 -0.720548 1.43902 2.53091 -0.702345
 0.240583 -0.720548 0.139147 2.53091
 0.183687 0.240583 0.646387 0.139147
 -0.690909 0.183687 0.932931 0.646387
