 0.325471 -0.325471 0.105931 nan -0.325471 -0.325471 0.325471
 0.25898 -0.25898 0.0714918 0.0664909 -0.192489 -0.325471 0.325471
 0.0203807 -0.0203807 0.117222 0.34177 0.456818 -0.325471 0.456818
 0.00920332 0.00920332 0.0903154 0.300384 0.456818 -0.325471 0.456818
 0.0894249 -0.0894249 0.119092 0.333309 0.456818 -0.483938 0.483938
 0.0519576 -0.0519576 0.102298 0.315591 0.456818 -0.483938 0.483938
 0.107075 -0.107075 0.115062 0.321865 0.456818 -0.483938 0.483938
 0.0546058 -0.0546058 0.1129 0.33154 0.456818 -0.483938 0.483938
 0.0129532 -0.0129532 0.111753 0.334043 0.456818 -0.483938 0.483938
 6.62612e-05 6.62612e-05 0.101952 0.319299 0.456818 -0.483938 0.483938
 0.00729778 0.00729778 0.0932598 0.305298 0.456818 -0.483938 0.483938
 0.028487 -0.028487 0.100337 0.315477 0.456818 -0.483938 0.483938
 0.00807437 -0.00807437 0.0969349 0.311239 0.456818 -0.483938 0.483938
 0.0349302 -0.0349302 0.100547 0.315161 0.456818 -0.483938 0.483938
 0.00182524 -0.00182524 0.108051 0.328706 0.461644 -0.483938 0.483938
 0.00181261 0.00181261 0.101497 0.31858 0.461644 -0.483938 0.483938
 0.00663089 -0.00663089 0.0967079 0.310908 0.461644 -0.483938 0.483938
 0.0108472 -0.0108472 0.0917136 0.302648 0.461644 -0.483938 0.483938
 0.0155792 -0.0155792 0.0874208 0.295259 0.461644 -0.483938 0.483938
 0.0123774 -0.0123774 0.0831672 0.288122 0.461644 -0.483938 0.483938
 0.00406847 0.00406847 0.0844869 0.290638 0.461644 -0.483938 0.483938
 0.00796896 0.00796896 0.0810137 0.284518 0.461644 -0.483938 0.483938
 9.69489e-05 -9.69489e-05 0.078862 0.280824 0.461644 -0.483938 0.483938
 0.0141973 -0.0141973 0.0803504 0.283106 0.461644 -0.483938 0.483938
 0.0128643 0.0128643 0.0946843 0.307439 0.662342 -0.483938 0.662342
 0.00492985 -0.00492985 0.0988235 0.314323 0.662342 -0.483938 0.662342
 0.00918517 -0.00918517 0.0956952 0.30921 0.662342 -0.483938 0.662342
 0.00684096 -0.00684096 0.0923913 0.303882 0.662342 -0.483938 0.662342
 0.00689113 -0.00689113 0.0892078 0.298597 0.662342 -0.483938 0.662342
 0.00556936 -0.00556936 0.08627 0.293665 0.662342 -0.483938 0.662342
 0.00017325 -0.00017325 0.0843306 0.290397 0.662342 -0.483938 0.662342
 0.00642142 -0.00642142 0.0829467 0.287933 0.662342 -0.483938 0.662342
 0.0115888 -0.0115888 0.081382 0.28504 0.662342 -0.483938 0.662342
 0.00997534 -0.00997534 0.0790434 0.28097 0.662342 -0.483938 0.662342
 0.000405127 0.000405127 0.0803522 0.283464 0.662342 -0.483938 0.662342
 0.00181637 -0.00181637 0.0782961 0.279808 0.662342 -0.483938 0.662342
 0.00911398 0.00911398 0.0805608 0.283686 0.662342 -0.483938 0.662342
 0.00725254 0.00725254 0.0785407 0.280157 0.662342 -0.483938 0.662342
 0.0129579 0.0129579 0.0778805 0.27877 0.662342 -0.483938 0.662342
 0.00481936 0.00481936 0.0783762 0.279916 0.662342 -0.483938 0.662342
 0.00629566 -0.00629566 0.0814233 0.285278 0.662342 -0.483938 0.662342
 0.00367276 0.00367276 0.0835336 0.288998 0.662342 -0.483938 0.662342
 0.0043091 -0.0043091 0.0842722 0.290265 0.662342 -0.483938 0.662342
 0.0103324 -0.0103324 0.0840055 0.289653 0.662342 -0.483938 0.662342
 0.00232391 -0.00232391 0.0848617 0.291301 0.662342 -0.483938 0.662342
 0.00066358 0.00066358 0.0834137 0.288813 0.662342 -0.483938 0.662342
 0.00584407 -0.00584407 0.0836207 0.289113 0.662342 -0.483938 0.662342
 0.0128412 -0.0128412 0.0843112 0.29008 0.662342 -0.483938 0.662342
 0.0050663 -0.0050663 0.0853563 0.292114 0.662342 -0.483938 0.662342
 0.00944597 -0.00944597 0.0846531 0.290799 0.662342 -0.483938 0.662342
 0.0072581 -0.0072581 0.0831978 0.288349 0.662342 -0.483938 0.662342
 0.00340754 -0.00340754 0.0823139 0.286884 0.662342 -0.483938 0.662342
 0.0116809 -0.0116809 0.0844452 0.29036 0.662342 -0.483938 0.662342
 0.00179061 -0.00179061 0.0879351 0.296533 0.662342 -0.483938 0.662342
 0.0143827 -0.0143827 0.0951022 0.308051 0.662342 -0.694355 0.694355
 0.00416811 -0.00416811 0.0989568 0.314546 0.662342 -0.694355 0.694355
 0.00915374 -0.00915374 0.0986794 0.313999 0.662342 -0.694355 0.694355
 0.0014805 -0.0014805 0.100254 0.316626 0.662342 -0.694355 0.694355
 0.00532171 -0.00532171 0.0994366 0.315291 0.662342 -0.694355 0.694355
 0.000875172 -0.000875172 0.0989188 0.314512 0.662342 -0.694355 0.694355
 0.004893 -0.004893 0.098289 0.313473 0.662342 -0.694355 0.694355
 0.00403035 -0.00403035 0.0967417 0.311007 0.662342 -0.694355 0.694355
 0.00113359 0.00113359 0.0968448 0.311197 0.662342 -0.694355 0.694355
 0.00897663 -0.00897663 0.101851 0.319014 0.662342 -0.694355 0.694355
 0.00219126 -0.00219126 0.103156 0.321171 0.662342 -0.694355 0.694355
 0.00141049 -0.00141049 0.10163 0.318791 0.662342 -0.694355 0.694355
 0.000137683 0.000137683 0.100269 0.316653 0.662342 -0.694355 0.694355
 0.00692473 -0.00692473 0.102184 0.319588 0.662342 -0.694355 0.694355
 0.00439551 -0.00439551 0.10111 0.317948 0.662342 -0.694355 0.694355
 0.00315729 -0.00315729 0.0997626 0.315836 0.662342 -0.694355 0.694355
 0.000919276 0.000919276 0.0995118 0.315454 0.662342 -0.694355 0.694355
 0.00469784 -0.00469784 0.100391 0.316811 0.662342 -0.694355 0.694355
 0.00474027 -0.00474027 0.0990167 0.314634 0.662342 -0.694355 0.694355
 0.00236176 0.00236176 0.101344 0.318337 0.662342 -0.694355 0.694355
 0.00379826 0.00379826 0.100154 0.316449 0.662342 -0.694355 0.694355
 0.00445151 0.00445151 0.0988743 0.314411 0.662342 -0.694355 0.694355
 0.000350081 0.000350081 0.0988492 0.314403 0.662342 -0.694355 0.694355
 1.0831e-05 -1.0831e-05 0.0975918 0.312397 0.662342 -0.694355 0.694355
 0.00333745 -0.00333745 0.0972308 0.311801 0.662342 -0.694355 0.694355
 0.00731563 0.00731563 0.105023 0.323991 0.848909 -0.694355 0.848909
 0.00711327 0.00711327 0.103728 0.32199 0.848909 -0.694355 0.848909
 0.0021269 0.0021269 0.104431 0.323152 0.848909 -0.694355 0.848909
 0.00415697 0.00415697 0.103524 0.321725 0.848909 -0.694355 0.848909
 0.00119045 -0.00119045 0.104649 0.323493 0.848909 -0.694355 0.848909
 0.000208928 -0.000208928 0.103498 0.32171 0.848909 -0.694355 0.848909
 0.0015435 0.0015435 0.102558 0.320242 0.848909 -0.694355 0.848909
 0.00253312 -0.00253312 0.102812 0.320633 0.848909 -0.694355 0.848909
 0.00498731 0.00498731 0.106583 0.326432 0.848909 -0.694355 0.848909
 0.00540048 0.00540048 0.105405 0.324616 0.848909 -0.694355 0.848909
 0.00362751 -0.00362751 0.111472 0.333854 0.848909 -0.807119 0.848909
 0.00311917 -0.00311917 0.110267 0.33205 0.848909 -0.807119 0.848909
 0.00265711 0.00265711 0.112102 0.334806 0.848909 -0.807119 0.848909
 0.00198338 0.00198338 0.110935 0.333064 0.848909 -0.807119 0.848909
 0.00117889 -0.00117889 0.110683 0.332688 0.848909 -0.807119 0.848909
 0.00115861 -0.00115861 0.109517 0.330932 0.848909 -0.807119 0.848909
 0.00295243 -0.00295243 0.10869 0.329668 0.848909 -0.807119 0.848909
 0.00142604 -0.00142604 0.107786 0.328305 0.848909 -0.807119 0.848909
 5.68714e-06 5.68714e-06 0.106883 0.32693 0.848909 -0.807119 0.848909
 0.000602422 -0.000602422 0.10584 0.32533 0.848909 -0.807119 0.848909
 0.00387444 -0.00387444 0.105856 0.325333 0.848909 -0.807119 0.848909
 0.00499984 -0.00499984 0.104945 0.323914 0.848909 -0.807119 0.848909
 0.00535356 -0.00535356 0.103933 0.322342 0.848909 -0.807119 0.848909
 0.000439541 0.000439541 0.106319 0.326065 0.848909 -0.807119 0.848909
 0.00285183 0.00285183 0.105904 0.325416 0.848909 -0.807119 0.848909
 0.00175216 0.00175216 0.105016 0.324057 0.848909 -0.807119 0.848909
 0.00103761 0.00103761 0.104077 0.322608 0.848909 -0.807119 0.848909
 0.00190716 0.00190716 0.103187 0.321221 0.848909 -0.807119 0.848909
 0.00385645 0.00385645 0.102649 0.320366 0.848909 -0.807119 0.848909
 0.00477497 0.00477497 0.101807 0.319036 0.848909 -0.807119 0.848909
 0.00420781 0.00420781 0.100911 0.317638 0.848909 -0.807119 0.848909
 0.0038633 0.0038633 0.100013 0.316224 0.848909 -0.807119 0.848909
 0.00669706 0.00669706 0.100041 0.316222 0.848909 -0.807119 0.848909
 0.00391321 0.00391321 0.0999946 0.316195 0.848909 -0.807119 0.848909
 0.000576752 0.000576752 0.100361 0.316797 0.848909 -0.807119 0.848909
