 -0.404397 -1.99837 -2.02468 -0.366805
 -1.91515 -0.404397 -1.57582 -2.02468
 0.158136 -1.91515 -2.64102 -1.57582
 0.232661 0.158136 -1.24281 -2.64102
 0.729179 0.232661 -0.284758 -1.24281
 -1.93225 0.729179 0.646177 -0.284758
 0.342408 -1.93225 -1.53132 0.646177
 -2.21426 0.342408 -0.52711 -1.53132
 1.59597 -2.21426 -2.57494 -0.52711
 -1.26619 1.59597 0.4247 -2.57494
 0.0985855 -1.26619 -1.15401 0.4247
 -0.616928 0.0985855 -0.415344 -1.15401
 -0.926417 -0.616928 -0.887697 -0.415344
 -0.610436 -0.926417 -1.53286 -0.887697
 0.0475334 -0.610436 -1.24761 -1.53286
 -0.662978 0.0475334 -0.532937 -1.24761
 -1.9173 -0.662978 -0.921972 -0.532937
 -0.139485 -1.9173 -2.39829 -0.921972
 0.131238 -0.139485 -1.30549 -2.39829
 -0.878613 0.131238 -0.445647 -1.30549
 1.2281 -0.878613 -1.2765 -0.445647
 -0.465047 1.2281 0.849508 -1.2765
 1.23142 -0.465047 -0.345211 0.849508
 -1.63687 1.23142 1.13292 -0.345211
 1.44528 -1.63687 -0.97216 1.13292
 -0.82223 1.44528 0.937348 -0.97216
 -1.93134 -0.82223 -0.315253 0.937348
 1.22564 -1.93134 -2.19411 -0.315253
 -1.80167 1.22564 0.219062 -2.19411
 0.371769 -1.80167 -1.81029 0.219062
 1.01053 0.371769 -0.543545 -1.81029
 0.406036 1.01053 0.719699 -0.543545
 -1.24695 0.406036 0.838712 0.719699
 0.0128296 -1.24695 -0.768211 0.838712
 0.257943 0.0128296 -0.393944 -0.768211
 -0.721989 0.257943 0.0704361 -0.393944
 -0.790138 -0.721989 -0.632855 0.0704361
 2.31781 -0.790138 -1.15078 -0.632855
 -1.99977 2.31781 1.72704 -1.15078
 0.416458 -1.99977 -1.28034 1.72704
 -0.311814 0.416458 -0.159844 -1.28034
 0.718481 -0.311814 -0.324461 -0.159844
 -0.248889 0.718481 0.609898 -0.324461
 -0.31305 -0.248889 0.0226796 0.609898
 1.62782 -0.31305 -0.38611 0.0226796
 -0.308838 1.62782 1.55593 -0.38611
 0.0611755 -0.308838 0.39999 1.55593
 -0.0924785 0.0611755 0.113185 0.39999
 0.761453 -0.0924785 -0.0787664 0.113185
 1.71195 0.761453 0.612407 -0.0787664
 -0.1512 1.71195 2.14032 0.612407
 0.944216 -0.1512 1.02444 2.14032
 1.82987 0.944216 1.44284 1.02444
 -0.502589 1.82987 2.52812 1.44284
 0.239843 -0.502589 0.917205 2.52812
 -0.468328 0.239843 0.660569 0.917205
 -0.463536 -0.468328 -0.029776 0.660569
 -0.469821 -0.463536 -0.430656 -0.029776
 0.365826 -0.469821 -0.933759 -0.430656
 1.90867 0.365826 0.0672037 -0.933759
 1.98653 1.90867 2.03608 0.0672037
 -0.519741 1.98653 3.01351 2.03608
 0.553619 -0.519741 1.01237 3.01351
 0.690373 0.553619 0.990368 1.01237
 -0.765439 0.690373 1.14171 0.990368
 -0.567601 -0.765439 -0.158905 1.14171
 0.444906 -0.567601 -0.709823 -0.158905
