 0.098039 -0.098039 0.093513 0.289658 -0.000002 -1.894737 1.894737 51.000000 51.000000 -0.000002
 0.096154 -0.096154 0.091715 0.287175 -0.000002 -1.894737 1.894737 52.000000 52.000000 -0.000002
 0.094340 -0.094340 0.089985 0.284754 -0.000001 -1.894737 1.894737 53.000000 53.000000 -0.000001
 0.092593 -0.092593 0.088318 0.282391 -0.000001 -1.894737 1.894737 54.000000 54.000000 -0.000001
 0.090909 -0.090909 0.086712 0.280086 -0.000001 -1.894737 1.894737 55.000000 55.000000 -0.000001
 0.089286 -0.089286 0.085164 0.277834 -0.000001 -1.894737 1.894737 56.000000 56.000000 -0.000001
 0.087719 -0.087719 0.083670 0.275636 -0.000000 -1.894737 1.894737 57.000000 57.000000 -0.000000
 0.086207 -0.086207 0.082227 0.273488 -0.000000 -1.894737 1.894737 58.000000 58.000000 -0.000000
 0.084746 -0.084746 0.080834 0.271388 -0.000000 -1.894737 1.894737 59.000000 59.000000 -0.000000
 0.083333 -0.083333 0.079486 0.269336 -0.000000 -1.894737 1.894737 60.000000 60.000000 -0.000000
 0.081193 -0.081193 0.078220 0.267633 0.047236 -1.894737 1.894737 61.000000 61.000000 0.047236
 0.080259 -0.080259 0.076967 0.265566 0.047236 -1.894737 1.894737 62.000000 62.000000 -0.023270
 0.079002 -0.079002 0.075745 0.263636 0.047236 -1.894737 1.894737 63.000000 63.000000 -0.001067
 0.077872 -0.077872 0.074562 0.261722 0.047236 -1.894737 1.894737 64.000000 64.000000 -0.006727
 0.076724 -0.076724 0.073416 0.259863 0.047236 -1.894737 1.894737 65.000000 65.000000 -0.003215
 0.075609 -0.075609 0.072303 0.258044 0.047236 -1.894737 1.894737 66.000000 66.000000 -0.003140
 0.074513 -0.074513 0.071224 0.256266 0.047236 -1.894737 1.894737 67.000000 67.000000 -0.002197
 0.073443 -0.073443 0.070177 0.254525 0.047236 -1.894737 1.894737 68.000000 68.000000 -0.001768
 0.072398 -0.072398 0.069160 0.252821 0.047236 -1.894737 1.894737 69.000000 69.000000 -0.001337
 0.071379 -0.071379 0.068172 0.251151 0.047236 -1.894737 1.894737 70.000000 70.000000 -0.001039
 0.070385 -0.070385 0.067212 0.249515 0.047236 -1.894737 1.894737 71.000000 71.000000 -0.000797
 0.069416 -0.069416 0.066278 0.247911 0.047236 -1.894737 1.894737 72.000000 72.000000 -0.000615
 0.068471 -0.068471 0.065370 0.246337 0.047236 -1.894737 1.894737 73.000000 73.000000 -0.000474
 0.067551 -0.067551 0.064487 0.244793 0.047236 -1.894737 1.894737 74.000000 74.000000 -0.000365
 0.066654 -0.066654 0.063627 0.243278 0.047236 -1.894737 1.894737 75.000000 75.000000 -0.000281
 0.065780 -0.065780 0.062790 0.241791 0.047236 -1.894737 1.894737 76.000000 76.000000 -0.000217
 0.064928 -0.064928 0.061974 0.240331 0.047236 -1.894737 1.894737 77.000000 77.000000 -0.000167
 0.064097 -0.064097 0.061180 0.238896 0.047236 -1.894737 1.894737 78.000000 78.000000 -0.000129
 0.063287 -0.063287 0.060405 0.237487 0.047236 -1.894737 1.894737 79.000000 79.000000 -0.000099
 0.062497 -0.062497 0.059650 0.236103 0.047236 -1.894737 1.894737 80.000000 80.000000 -0.000076
 0.061726 -0.061726 0.058914 0.234742 0.047236 -1.894737 1.894737 81.000000 81.000000 -0.000059
 0.060974 -0.060974 0.058196 0.233405 0.047236 -1.894737 1.894737 82.000000 82.000000 -0.000045
 0.060240 -0.060240 0.057494 0.232090 0.047236 -1.894737 1.894737 83.000000 83.000000 -0.000035
 0.059523 -0.059523 0.056810 0.230796 0.047236 -1.894737 1.894737 84.000000 84.000000 -0.000027
