-4.500000	-2.500000	0
-3.600000	-2.500000	0
-2.700000	-2.500000	0
-1.800000	-2.500000	0
-0.900000	-2.500000	0
0.000000	-2.500000	0
0.900000	-2.500000	0
1.800000	-2.500000	0
2.700000	-2.500000	0
3.600000	-2.500000	0

-4.500000	-2.000000	0
-3.600000	-2.000000	0
-2.700000	-2.000000	0
-1.800000	-2.000000	1
-0.900000	-2.000000	0
0.000000	-2.000000	2
0.900000	-2.000000	1
1.800000	-2.000000	0
2.700000	-2.000000	0
3.600000	-2.000000	2

-4.500000	-1.500000	0
-3.600000	-1.500000	0
-2.700000	-1.500000	0
-1.800000	-1.500000	1
-0.900000	-1.500000	0
0.000000	-1.500000	1
0.900000	-1.500000	1
1.800000	-1.500000	0
2.700000	-1.500000	1
3.600000	-1.500000	0

-4.500000	-1.000000	0
-3.600000	-1.000000	1
-2.700000	-1.000000	3
-1.800000	-1.000000	6
-0.900000	-1.000000	5
0.000000	-1.000000	7
0.900000	-1.000000	9
1.800000	-1.000000	5
2.700000	-1.000000	1
3.600000	-1.000000	1

-4.500000	-0.500000	0
-3.600000	-0.500000	0
-2.700000	-0.500000	2
-1.800000	-0.500000	11
-0.900000	-0.500000	10
0.000000	-0.500000	5
0.900000	-0.500000	4
1.800000	-0.500000	2
2.700000	-0.500000	1
3.600000	-0.500000	0

-4.500000	0.000000	1
-3.600000	0.000000	1
-2.700000	0.000000	7
-1.800000	0.000000	9
-0.900000	0.000000	5
0.000000	0.000000	7
0.900000	0.000000	5
1.800000	0.000000	4
2.700000	0.000000	0
3.600000	0.000000	1

-4.500000	0.500000	0
-3.600000	0.500000	2
-2.700000	0.500000	1
-1.800000	0.500000	6
-0.900000	0.500000	7
0.000000	0.500000	5
0.900000	0.500000	3
1.800000	0.500000	1
2.700000	0.500000	0
3.600000	0.500000	0

-4.500000	1.000000	1
-3.600000	1.000000	3
-2.700000	1.000000	0
-1.800000	1.000000	0
-0.900000	1.000000	1
0.000000	1.000000	1
0.900000	1.000000	2
1.800000	1.000000	0
2.700000	1.000000	0
3.600000	1.000000	0

-4.500000	1.500000	0
-3.600000	1.500000	0
-2.700000	1.500000	0
-1.800000	1.500000	1
-0.900000	1.500000	1
0.000000	1.500000	2
0.900000	1.500000	0
1.800000	1.500000	0
2.700000	1.500000	0
3.600000	1.500000	0

-4.500000	2.000000	1
-3.600000	2.000000	0
-2.700000	2.000000	0
-1.800000	2.000000	0
-0.900000	2.000000	1
0.000000	2.000000	0
0.900000	2.000000	0
1.800000	2.000000	0
2.700000	2.000000	0
3.600000	2.000000	0

