 -0.232759 -0.239515 -0.197058 -0.0436734
 1.0988 -0.232759 -0.265328 -0.197058
 -0.194913 1.0988 0.890624 -0.265328
 -0.353889 -0.194913 0.144386 0.890624
 0.143843 -0.353889 -0.13596 0.144386
 -0.352706 0.143843 0.248594 -0.13596
 0.559922 -0.352706 -0.357868 0.248594
 0.633076 0.559922 0.440911 -0.357868
 0.507054 0.633076 0.791839 0.440911
 0.146312 0.507054 0.940191 0.791839
 -0.535991 0.146312 0.620544 0.940191
 -0.779192 -0.535991 -0.329695 0.620544
 -0.536546 -0.779192 -0.891003 -0.329695
 0.924169 -0.536546 -1.02681 -0.891003
 0.447064 0.924169 0.374664 -1.02681
 0.196948 0.447064 0.647174 0.374664
 0.390221 0.196948 0.435135 0.647174
 -0.00614679 0.390221 0.66517 0.435135
 -0.437256 -0.00614679 0.444317 0.66517
 1.15445 -0.437256 -0.283987 0.444317
 -0.151542 1.15445 1.06812 -0.283987
 -0.794581 -0.151542 0.38479 1.06812
 -0.314771 -0.794581 -0.71044 0.38479
 -1.32873 -0.314771 -0.598625 -0.71044
 -1.39829 -1.32873 -1.59563 -0.598625
 -0.493378 -1.39829 -2.20365 -1.59563
 0.386351 -0.493378 -1.49716 -2.20365
 -0.56447 0.386351 -0.367336 -1.49716
 0.383631 -0.56447 -0.785014 -0.367336
 -0.0583535 0.383631 -0.208785 -0.785014
 0.116966 -0.0583535 -0.203373 -0.208785
 0.603261 0.116966 -0.0331731 -0.203373
 0.938791 0.603261 0.649144 -0.0331731
 -0.410257 0.938791 1.27155 0.649144
 -1.42222 -0.410257 0.359176 1.27155
 0.294162 -1.42222 -1.30482 0.359176
 0.483209 0.294162 -0.357211 -1.30482
 0.266954 0.483209 0.189812 -0.357211
 0.275557 0.266954 0.403981 0.189812
 -0.44104 0.275557 0.540674 0.403981
 0.249399 -0.44104 -0.253337 0.540674
 -0.195318 0.249399 0.0885473 -0.253337
 -0.543955 -0.195318 -0.158962 0.0885473
 0.00708393 -0.543955 -0.444224 -0.158962
 -0.370592 0.00708393 -0.393551 -0.444224
 0.712198 -0.370592 -0.505982 -0.393551
 0.80647 0.712198 0.459014 -0.505982
