 -0.720192 -0.314767 0.0275059 0.245938
 0.306295 -0.720192 -0.612498 0.0275059
 0.41236 0.306295 -0.228205 -0.612498
 1.05981 0.41236 0.47705 -0.228205
 0.55742 1.05981 1.16263 0.47705
 -0.180648 0.55742 1.1006 1.16263
 0.982025 -0.180648 0.35595 1.1006
 0.287109 0.982025 1.26336 0.35595
 0.519921 0.287109 0.846014 1.26336
 0.723783 0.519921 1.03302 0.846014
 -0.433594 0.723783 1.16809 1.03302
 0.415885 -0.433594 0.0202171 1.16809
 -0.113256 0.415885 0.456506 0.0202171
 0.958533 -0.113256 0.170813 0.456506
 -0.956248 0.958533 1.03885 0.170813
 0.570777 -0.956248 -0.446994 1.03885
 0.267629 0.570777 0.271984 -0.446994
 0.582487 0.267629 0.44855 0.271984
 -0.532978 0.582487 0.898335 0.44855
 -0.0489906 -0.532978 -0.20383 0.898335
 -0.314737 -0.0489906 -0.0500317 -0.20383
 2.132 -0.314737 -0.461622 -0.0500317
 -0.336034 2.132 1.96872 -0.461622
 0.220068 -0.336034 0.807063 1.96872
 1.78337 0.220068 0.609396 0.807063
 -0.193789 1.78337 2.05893 0.609396
 -0.145602 -0.193789 0.877741 2.05893
 -0.192469 -0.145602 0.330283 0.877741
 -0.128673 -0.192469 -0.023566 0.330283
 0.0456783 -0.128673 -0.140979 -0.023566
 -0.112493 0.0456783 -0.133341 -0.140979
 0.221271 -0.112493 -0.323552 -0.133341
 -1.94717 0.221271 0.155091 -0.323552
 0.478388 -1.94717 -1.79342 0.155091
 -0.645765 0.478388 -0.450988 -1.79342
 -0.378848 -0.645765 -0.925437 -0.450988
 -0.306783 -0.378848 -0.649215 -0.925437
 -0.267997 -0.306783 -0.571948 -0.649215
 0.687262 -0.267997 -0.670091 -0.571948
 -0.441577 0.687262 0.479735 -0.670091
 -0.549084 -0.441577 -0.163874 0.479735
 -0.299554 -0.549084 -0.650954 -0.163874
 0.727192 -0.299554 -0.536305 -0.650954
 0.22069 0.727192 0.478911 -0.536305
 0.0919896 0.22069 0.340817 0.478911
 0.973801 0.0919896 0.320878 0.340817
 0.177017 0.973801 0.964224 0.320878
 0.263513 0.177017 0.729007 0.964224
 0.018308 0.263513 0.472027 0.729007
 0.0190431 0.018308 0.532787 0.472027
 -0.660423 0.0190431 0.157471 0.532787
 0.653287 -0.660423 -0.517434 0.157471
 -0.623995 0.653287 0.39841 -0.517434
 -0.408516 -0.623995 -0.457673 0.39841
