 0.155466 0.155466 0.0241696 nan 0.155466 0.155466 0.155466
 0.0140436 -0.0140436 0.0289306 0.169509 0.155466 -0.183553 0.183553
 0.0383216 0.0383216 0.0261083 0.156971 0.155466 -0.183553 0.183553
 0.0754798 0.0754798 0.0283192 0.150406 0.186954 -0.183553 0.186954
 0.0876651 0.0876651 0.0263767 0.136717 0.186954 -0.183553 0.186954
 0.0594001 0.0594001 0.0230992 0.139896 0.186954 -0.183553 0.186954
 0.075447 0.075447 0.0240123 0.135352 0.186954 -0.183553 0.186954
 0.0698529 0.0698529 0.0211285 0.127472 0.186954 -0.183553 0.186954
 0.0844653 0.0844653 0.0232862 0.12709 0.201365 -0.183553 0.201365
 0.109612 0.109612 0.0322426 0.142224 0.335931 -0.183553 0.335931
 0.0988678 0.0988678 0.0293181 0.139797 0.335931 -0.183553 0.335931
 0.0899032 0.0899032 0.0268813 0.137108 0.335931 -0.183553 0.335931
 0.0844545 0.0844545 0.0248414 0.133075 0.335931 -0.183553 0.335931
 0.0880176 0.0880176 0.0243561 0.128876 0.335931 -0.183553 0.335931
 0.0877172 0.0877172 0.0231973 0.124511 0.335931 -0.183553 0.335931
 0.0789342 0.0789342 0.0219218 0.125264 0.335931 -0.183553 0.335931
 0.0742978 0.0742978 0.0206323 0.122931 0.335931 -0.183553 0.335931
 0.0866945 0.0866945 0.024401 0.129943 0.335931 -0.183553 0.335931
 0.0748589 0.0748589 0.0241217 0.13608 0.335931 -0.183553 0.335931
 0.079303 0.079303 0.0242561 0.134042 0.335931 -0.183553 0.335931
 0.0593875 0.0593875 0.028571 0.158253 0.335931 -0.338922 0.338922
 0.0607592 0.0607592 0.0276369 0.154743 0.335931 -0.338922 0.338922
 0.0602382 0.0602382 0.0265388 0.151361 0.335931 -0.338922 0.338922
 0.0503998 0.0503998 0.026722 0.155505 0.335931 -0.338922 0.338922
 0.0555781 0.0555781 0.026947 0.154461 0.335931 -0.338922 0.338922
 0.0555851 0.0555851 0.0260302 0.151461 0.335931 -0.338922 0.338922
 0.055469 0.055469 0.025168 0.148631 0.335931 -0.338922 0.338922
 0.0534946 0.0534946 0.0242691 0.146313 0.335931 -0.338922 0.338922
 0.0539099 0.0539099 0.0235804 0.143785 0.335931 -0.338922 0.338922
 0.0563652 0.0563652 0.0233368 0.141985 0.335931 -0.338922 0.338922
 0.0493812 0.0493812 0.0234113 0.14482 0.335931 -0.338922 0.338922
 0.0514137 0.0514137 0.0230888 0.142988 0.335931 -0.338922 0.338922
 0.0470243 0.0470243 0.0226537 0.142977 0.335931 -0.338922 0.338922
 0.0465343 0.0465343 0.0220145 0.140887 0.335931 -0.338922 0.338922
 0.0382349 0.0382349 0.0230858 0.147051 0.335931 -0.338922 0.338922
 0.0346155 0.0346155 0.02268 0.146566 0.335931 -0.338922 0.338922
 0.0359423 0.0359423 0.0222564 0.144791 0.335931 -0.338922 0.338922
 0.0313543 0.0313543 0.0221747 0.145574 0.335931 -0.338922 0.338922
 0.032849 0.032849 0.0218122 0.14399 0.335931 -0.338922 0.338922
 0.0336824 0.0336824 0.0213764 0.142274 0.335931 -0.338922 0.338922
 0.0298553 0.0298553 0.0212254 0.142598 0.335931 -0.338922 0.338922
 0.0286481 0.0286481 0.0207304 0.141102 0.335931 -0.338922 0.338922
 0.0307616 0.0307616 0.0205806 0.140122 0.335931 -0.338922 0.338922
 0.0283855 0.0283855 0.0202366 0.139395 0.335931 -0.338922 0.338922
 0.0320022 0.0320022 0.0205987 0.139909 0.335931 -0.338922 0.338922
 0.0307367 0.0307367 0.0201659 0.13864 0.335931 -0.338922 0.338922
 0.034217 0.034217 0.0205401 0.139174 0.335931 -0.338922 0.338922
 0.027909 0.027909 0.0216149 0.144347 0.335931 -0.338922 0.338922
 0.0302371 0.0302371 0.0215852 0.143774 0.335931 -0.338922 0.338922
 0.0292378 0.0292378 0.0211613 0.142501 0.335931 -0.338922 0.338922
 0.0286652 0.0286652 0.0207464 0.141155 0.335931 -0.338922 0.338922
 0.0304622 0.0304622 0.0206341 0.140379 0.335931 -0.338922 0.338922
 0.0309082 0.0309082 0.0203 0.139085 0.335931 -0.338922 0.338922
 0.0283363 0.0283363 0.02014 0.139058 0.335931 -0.338922 0.338922
 0.0253246 0.0253246 0.0201166 0.139554 0.335931 -0.338922 0.338922
 0.0256479 0.0256479 0.0197911 0.138323 0.335931 -0.338922 0.338922
 0.0214365 0.0214365 0.0202503 0.14068 0.335931 -0.338922 0.338922
 0.0189797 0.0189797 0.0201539 0.14069 0.335931 -0.338922 0.338922
 0.0159796 0.0159796 0.0202355 0.141351 0.335931 -0.338922 0.338922
 0.0130361 0.0130361 0.0203283 0.14198 0.335931 -0.338922 0.338922
 0.0112361 0.0112361 0.0201485 0.1415 0.335931 -0.338922 0.338922
 0.00888451 0.00888451 0.0201156 0.141551 0.335931 -0.338922 0.338922
 0.00463293 0.00463293 0.0208608 0.144358 0.335931 -0.338922 0.338922
 0.00650686 0.00650686 0.0207773 0.143996 0.335931 -0.338922 0.338922
 0.00511991 0.00511991 0.0205653 0.143315 0.335931 -0.338922 0.338922
 0.00397636 0.00397636 0.0203287 0.142523 0.335931 -0.338922 0.338922
 0.00373078 0.00373078 0.0200276 0.14147 0.335931 -0.338922 0.338922
 0.0042381 0.0042381 0.0197546 0.140487 0.335931 -0.338922 0.338922
 0.00389423 0.00389423 0.0194738 0.139494 0.335931 -0.338922 0.338922
 0.00362688 0.00362688 0.0191987 0.138512 0.335931 -0.338922 0.338922
 0.000149421 -0.000149421 0.0199136 0.141115 0.335931 -0.338922 0.338922
 0.000501045 -0.000501045 0.019646 0.140163 0.335931 -0.338922 0.338922
 0.00174838 0.00174838 0.019744 0.140503 0.335931 -0.338922 0.338922
 0.00121744 0.00121744 0.0194962 0.139624 0.335931 -0.338922 0.338922
 0.00215988 0.00215988 0.0193052 0.138926 0.335931 -0.338922 0.338922
 0.000159009 0.000159009 0.0193469 0.139093 0.335931 -0.338922 0.338922
 0.00306414 0.00306414 0.0197464 0.140489 0.335931 -0.338922 0.338922
 8.45174e-05 -8.45174e-05 0.0202474 0.142293 0.335931 -0.338922 0.338922
 0.00081238 0.00081238 0.0200545 0.141612 0.335931 -0.338922 0.338922
 0.000601311 0.000601311 0.019807 0.140736 0.335931 -0.338922 0.338922
 0.00260048 0.00260048 0.0198886 0.141003 0.335931 -0.338922 0.338922
 0.00352385 0.00352385 0.0197209 0.140387 0.335931 -0.338922 0.338922
 0.0036235 0.0036235 0.019485 0.139542 0.335931 -0.338922 0.338922
 1.11507e-05 1.11507e-05 0.0203231 0.142559 0.335931 -0.338922 0.338922
 0.00359586 0.00359586 0.0211764 0.145477 0.335931 -0.338922 0.338922
 0.00386247 0.00386247 0.0209383 0.144649 0.335931 -0.338922 0.338922
 0.0052763 0.0052763 0.0208826 0.144412 0.335931 -0.338922 0.338922
 0.00430961 0.00430961 0.0207177 0.143872 0.335931 -0.338922 0.338922
 0.00296021 0.00296021 0.0206355 0.14362 0.335931 -0.338922 0.338922
 0.00501418 0.00501418 0.0207982 0.144129 0.335931 -0.338922 0.338922
 0.00291488 0.00291488 0.0209499 0.144711 0.335931 -0.338922 0.338922
 0.00248414 0.00248414 0.0207368 0.143981 0.335931 -0.338922 0.338922
 0.00288506 0.00288506 0.0205309 0.143257 0.335931 -0.338922 0.338922
 0.000427661 0.000427661 0.020866 0.14445 0.335931 -0.338922 0.338922
 0.000868623 0.000868623 0.0206652 0.143751 0.335931 -0.338922 0.338922
 0.0013795 0.0013795 0.0204759 0.143087 0.335931 -0.338922 0.338922
 0.00240558 0.00240558 0.0203698 0.142703 0.335931 -0.338922 0.338922
 0.00237244 0.00237244 0.0201619 0.141973 0.335931 -0.338922 0.338922
 0.000231092 0.000231092 0.0204021 0.142836 0.335931 -0.338922 0.338922
 0.00137016 0.00137016 0.0203284 0.142571 0.335931 -0.338922 0.338922
 0.00267379 0.00267379 0.0203024 0.142461 0.335931 -0.338922 0.338922
 0.00224197 0.00224197 0.0201201 0.141828 0.335931 -0.338922 0.338922
 0.000245763 -0.000245763 0.0205511 0.143356 0.335931 -0.338922 0.338922
 0.00170736 -0.00170736 0.0205764 0.143435 0.335931 -0.338922 0.338922
 0.00466375 -0.00466375 0.0213083 0.145899 0.335931 -0.338922 0.338922
 0.00441115 -0.00441115 0.0211119 0.145232 0.335931 -0.338922 0.338922
 0.00525531 -0.00525531 0.0209984 0.144813 0.335931 -0.338922 0.338922
 0.00569496 -0.00569496 0.0208298 0.144213 0.335931 -0.338922 0.338922
