0	1.17033E-008	0.0546807	0.0543521
1	0.154509	0.042833	0.207148
2	0.293893	0.167547	0.34664
3	0.404509	0.223206	0.448031
4	0.475528	0.32106		0.522589
5	0.5		0.349406	0.528975
6	0.475528	0.379399	0.496713
7	0.404508	0.387721	0.441887
8	0.293893	0.307196	0.294133
9	0.154508	0.272061	0.174798
10	-3.511E-008	0.194104	0.0447838
11	-0.154509	0.0562556	-0.131238
12	-0.293893	-0.0681137	-0.282227
13	-0.404509	-0.151632	-0.366611
14	-0.475528	-0.236419	-0.417733
15	-0.5		-0.318625	-0.449072
16	-0.475528	-0.322677	-0.394612
17	-0.404508	-0.336398	-0.323647
18	-0.293893	-0.332701	-0.245625
19	-0.154508	-0.294067	-0.142214
20	5.85167E-008	-0.1632		0.0363375
21	0.154509	-0.0942789	0.155597
22	0.293893	0.0419621	0.294174
23	0.404509	0.152742	0.402867
24	0.475528	0.238281	0.45559
25	0.5		0.262082	0.427084
26	0.475528	0.333615	0.413723
27	0.404508	0.371833	0.383009
28	0.293893	0.33018		0.273498
29	0.154508	0.285759	0.157127
30	-8.19234E-008	0.177489	-0.0014348
31	-0.154509	0.0779733	-0.145896
32	-0.293893	-0.0790039	-0.316084
33	-0.404509	-0.145654	-0.393297
34	-0.475528	-0.241864	-0.448183
35	-0.5		-0.303727	-0.463706
36	-0.475528	-0.320664	-0.412397
37	-0.404508	-0.375667	-0.385161
38	-0.293893	-0.323046	-0.272974
39	-0.154508	-0.267243	-0.139615
40	1.0533E-007	-0.191857	-0.00951438
41	0.154509	-0.0762189	0.142074
42	0.293893	0.0596405	0.295085
43	0.404509	0.12581		0.361114
44	0.475528	0.287896	0.477872
45	0.5		0.382095	0.547983
46	0.475528	0.337555	0.457706
47	0.404508	0.400904	0.432334
48	0.293893	0.367214	0.348686
49	0.154508	0.313328	0.228307
50	-1.28737E-007	0.18891		0.0596781
51	-0.154509	0.0970849	-0.0776089
52	-0.293893	-0.0969787	-0.278953
53	-0.404509	-0.149027	-0.354546
54	-0.475528	-0.281113	-0.443124
55	-0.5		-0.32129	-0.457095
56	-0.475528	-0.379639	-0.447148
57	-0.404508	-0.348186	-0.359639
58	-0.293893	-0.374287	-0.302551
59	-0.154508	-0.300615	-0.183603
60	1.52143E-007	-0.22959	-0.0576291
61	0.154509	-0.0741904	0.119165
62	0.293893	-0.0123963	0.20624
63	0.404509	0.153641	0.338887
