 -0.093980 1.130719 1.287358 0.384701 0.997911 1.143822 0.996624 0.992294
 0.025544 1.097537 1.205240 0.288610 0.857503 0.818608 0.933051 0.710163
 -0.007337 0.946458 0.895836 0.089429 0.456042 0.215971 0.693522 0.187361
 0.046551 0.511913 0.264222 -0.067591 0.399280 0.163993 0.204551 0.142268
 -0.179267 0.458188 0.242073 0.632604 0.700543 0.890949 0.187404 0.772920
 0.693633 0.736989 1.024281 -0.215459 0.537248 0.335058 0.792959 0.290671
 -0.311417 0.594936 0.450929 0.105974 0.403058 0.173686 0.349092 0.150677
 0.067125 0.489293 0.243914 -0.001519 0.363262 0.131961 0.188829 0.114480
 -0.043572 0.430327 0.187079 0.055879 0.342708 0.120572 0.144830 0.104599
 0.015924 0.408239 0.166913 0.018834 0.331587 0.110305 0.129218 0.095692
 -0.024607 0.393128 0.155155 0.059795 0.318000 0.104700 0.120116 0.090830
 0.020707 0.381246 0.145777 0.008409 0.310587 0.096535 0.112855 0.083747
 -0.032689 0.369736 0.137773 0.078324 0.296744 0.094192 0.106659 0.081714
 0.043857 0.359568 0.131212 -0.038020 0.294845 0.088379 0.101580 0.076671
 -0.078035 0.349370 0.128149 0.167640 0.275911 0.104230 0.099208 0.090422
 0.141505 0.343278 0.137864 -0.034589 0.282395 0.080943 0.106729 0.070220
 -0.070450 0.335688 0.117650 0.065697 0.271723 0.078150 0.091080 0.067797
 0.036204 0.330984 0.110861 0.008563 0.270821 0.073417 0.085824 0.063691
 -0.023420 0.325808 0.106699 0.042305 0.264567 0.071786 0.082602 0.062276
 0.013200 0.321164 0.103320 0.018404 0.261900 0.068930 0.079987 0.059799
 -0.011164 0.316394 0.100230 0.034342 0.256920 0.067187 0.077594 0.058286
 0.006595 0.311862 0.097301 0.020478 0.253824 0.064846 0.075327 0.056255
 -0.007194 0.307313 0.094493 0.030715 0.249377 0.063132 0.073153 0.054769
 0.004487 0.302935 0.091790 0.020089 0.246267 0.061051 0.071060 0.052963
 -0.005933 0.298581 0.089186 0.028861 0.242103 0.059447 0.069044 0.051572
 0.004153 0.294378 0.086676 0.018483 0.239161 0.057539 0.067101 0.049917
 -0.006065 0.290213 0.084260 0.028294 0.235137 0.056090 0.065231 0.048660
 0.005082 0.286201 0.081937 0.015634 0.232511 0.054306 0.063432 0.047112
 -0.007622 0.282224 0.079708 0.029531 0.228464 0.053068 0.061707 0.046038
 0.007829 0.278419 0.077578 0.010415 0.226389 0.051360 0.060058 0.044556
 -0.011808 0.274632 0.075562 0.034630 0.222001 0.050484 0.058497 0.043796
 0.014602 0.271071 0.073692 -0.000802 0.221033 0.048856 0.057050 0.042384
 -0.022509 0.267494 0.072060 0.050057 0.215557 0.048971 0.055786 0.042483
 0.032323 0.264321 0.070910 -0.029557 0.217379 0.048127 0.054896 0.041752
 -0.052151 0.261171 0.070930 0.033430 0.212354 0.046212 0.054911 0.040090
 0.015705 0.259268 0.067467 0.013130 0.212006 0.045119 0.052230 0.039142
 -0.005894 0.257561 0.066373 0.019573 0.210359 0.044634 0.051383 0.038721
 0.001266 0.255990 0.065532 0.017017 0.209208 0.044058 0.050733 0.038221
 -0.001216 0.254425 0.064734 0.017628 0.207922 0.043542 0.050114 0.037774
 -0.000293 0.252894 0.063955 0.017066 0.206719 0.043024 0.049512 0.037324
 -0.000635 0.251384 0.063194 0.016964 0.205515 0.042524 0.048923 0.036891
 -0.000485 0.249899 0.062450 0.016680 0.204343 0.042034 0.048346 0.036466
 -0.000536 0.248439 0.061722 0.016479 0.203189 0.041557 0.047783 0.036052
 -0.000503 0.247003 0.061011 0.016247 0.202058 0.041091 0.047232 0.035648
 -0.000507 0.245590 0.060315 0.016035 0.200947 0.040637 0.046693 0.035254
 -0.000495 0.244202 0.059635 0.015819 0.199859 0.040194 0.046167 0.034869
 -0.000491 0.242837 0.058970 0.015610 0.198791 0.039762 0.045652 0.034494
 -0.000483 0.241495 0.058320 0.015403 0.197744 0.039340 0.045149 0.034128
 -0.000477 0.240176 0.057685 0.015200 0.196717 0.038929 0.044657 0.033772
 -0.000471 0.238880 0.057064 0.015000 0.195710 0.038527 0.044177 0.033424
 -0.000465 0.237607 0.056457 0.014804 0.194723 0.038136 0.043707 0.033084
 -0.000459 0.236356 0.055864 0.014611 0.193756 0.037755 0.043248 0.032753
 -0.000454 0.235127 0.055285 0.014421 0.192807 0.037383 0.042799 0.032430
 -0.000448 0.233919 0.054718 0.014235 0.191878 0.037020 0.042361 0.032115
 -0.000443 0.232733 0.054165 0.014052 0.190966 0.036666 0.041932 0.031808
 -0.000438 0.231568 0.053624 0.013871 0.190073 0.036320 0.041514 0.031509
 -0.000433 0.230424 0.053095 0.013694 0.189198 0.035983 0.041104 0.031217
 -0.000428 0.229300 0.052579 0.013520 0.188340 0.035655 0.040704 0.030931
 -0.000423 0.228196 0.052074 0.013349 0.187499 0.035334 0.040313 0.030653
 -0.000419 0.227112 0.051580 0.013181 0.186675 0.035021 0.039931 0.030382
 -0.000414 0.226047 0.051097 0.013016 0.185867 0.034716 0.039558 0.030117
 -0.000410 0.225001 0.050626 0.012854 0.185075 0.034418 0.039192 0.029859
 -0.000406 0.223974 0.050164 0.012694 0.184299 0.034127 0.038835 0.029606
 -0.000401 0.222965 0.049713 0.012538 0.183539 0.033844 0.038486 0.029360
 -0.000397 0.221973 0.049272 0.012384 0.182793 0.033567 0.038145 0.029120
 -0.000393 0.221000 0.048841 0.012232 0.182062 0.033296 0.037811 0.028885
 -0.000389 0.220044 0.048419 0.012084 0.181345 0.033032 0.037484 0.028656
 -0.000385 0.219104 0.048007 0.011938 0.180642 0.032774 0.037165 0.028432
 -0.000381 0.218181 0.047603 0.011794 0.179953 0.032522 0.036853 0.028214
 -0.000377 0.217274 0.047208 0.011653 0.179277 0.032276 0.036547 0.028000
 -0.000373 0.216383 0.046822 0.011515 0.178614 0.032036 0.036248 0.027792
 -0.000370 0.215508 0.046444 0.011379 0.177964 0.031801 0.035955 0.027588
 -0.000366 0.214647 0.046074 0.011245 0.177326 0.031571 0.035668 0.027389
 -0.000362 0.213802 0.045711 0.011114 0.176700 0.031346 0.035388 0.027194
 -0.000358 0.212971 0.045357 0.010985 0.176086 0.031127 0.035113 0.027003
 -0.000354 0.212154 0.045009 0.010859 0.175484 0.030912 0.034845 0.026817
 -0.000351 0.211351 0.044669 0.010734 0.174893 0.030703 0.034581 0.026635
 -0.000347 0.210561 0.044336 0.010612 0.174312 0.030497 0.034323 0.026457
 -0.000343 0.209785 0.044010 0.010492 0.173743 0.030297 0.034071 0.026283
