 -0.107073 2.09339 2.27645 0.110172
 1.31913 -0.107073 1.1255 2.27645
 0.187045 1.31913 1.75836 1.1255
 0.379031 0.187045 0.958091 1.75836
 -0.837232 0.379031 0.862391 0.958091
 1.28195 -0.837232 -0.423341 0.862391
 0.124511 1.28195 1.03845 -0.423341
 -0.575038 0.124511 0.588633 1.03845
 -0.363537 -0.575038 -0.0626445 0.588633
 1.00224 -0.363537 -0.467543 -0.0626445
 -0.964119 1.00224 0.777847 -0.467543
 1.36043 -0.964119 -0.515377 0.777847
 -1.01635 1.36043 1.32136 -0.515377
 -0.0616205 -1.01635 -0.430282 1.32136
 -0.757645 -0.0616205 -0.368796 -0.430282
 -2.4215 -0.757645 -0.993982 -0.368796
 1.09331 -2.4215 -2.84973 -0.993982
 -1.07187 1.09331 -0.219814 -2.84973
 -0.407237 -1.07187 -1.28911 -0.219814
 -2.08792 -0.407237 -1.17869 -1.28911
 -0.626841 -2.08792 -2.54001 -1.17869
 -2.22317 -0.626841 -1.66023 -2.54001
 -0.881644 -2.22317 -3.13786 -1.66023
 -0.211653 -0.881644 -2.38844 -3.13786
 -0.825225 -0.211653 -1.30878 -2.38844
 0.547325 -0.825225 -1.67032 -1.30878
 -1.44266 0.547325 -0.0206229 -1.67032
 1.48996 -1.44266 -1.48517 -0.0206229
 0.196218 1.48996 0.764051 -1.48517
 0.23414 0.196218 0.557609 0.764051
 -1.24597 0.23414 0.522589 0.557609
 -0.753432 -1.24597 -1.13536 0.522589
 0.62692 -0.753432 -1.25845 -1.13536
 0.056 0.62692 -0.083409 -1.25845
 -0.0348441 0.056 0.171407 -0.083409
 -1.77981 -0.0348441 0.0175754 0.171407
 0.415578 -1.77981 -1.88841 0.0175754
 -1.67502 0.415578 -0.506047 -1.88841
 0.85496 -1.67502 -1.93111 -0.506047
 -1.71108 0.85496 -0.083012 -1.93111
 0.763789 -1.71108 -1.79505 -0.083012
 -1.4394 0.763789 -0.203019 -1.79505
 1.08727 -1.4394 -1.48613 -0.203019
 0.300366 1.08727 0.209694 -1.48613
 0.557877 0.300366 0.630629 0.209694
 -0.840845 0.557877 0.832045 0.630629
 -1.49183 -0.840845 -0.242237 0.832045
 0.535944 -1.49183 -1.63008 -0.242237
 0.290501 0.535944 -0.338492 -1.63008
 -0.521283 0.290501 0.268142 -0.338492
 2.2406 -0.521283 -0.416883 0.268142
 1.59153 2.2406 1.97861 -0.416883
 -0.864817 1.59153 2.64576 1.97861
 0.207284 -0.864817 0.384719 2.64576
