 0.215772 0
 1.59055 1.48038
 1.39572 -0.880724
 1.62835 0.502854
 1.29464 -0.463723
 0.880679 -0.0774128
 -0.0554397 -0.917831
 0.607396 1.03074
 0.780823 -0.257626
 -0.0364642 -0.625097
 -0.285025 -0.222381
 0.39245 0.859993
 -0.189738 -0.967586
 0.601354 1.11673
 0.116149 -1.20521
 -0.328011 0.102271
 -0.748124 -0.379329
 -2.53902 -1.54504
 -1.03949 1.81025
 -0.890155 -0.670341
 -1.09506 0.194049
 -2.24855 -1.06986
 -2.0707 0.469305
 -2.70827 -1.04803
 -2.70158 0.436272
 -1.65541 0.733031
 -1.39096 -0.0821786
 -0.663552 1.00677
 -1.01248 -0.991859
 0.0695059 1.55467
 0.64265 -0.121401
 0.529073 -0.0285367
 -0.5297 -1.05229
 -1.22323 -0.0878746
 -0.349787 0.908659
 -0.00917997 0.074229
 0.10451 -0.0668968
 -1.20264 -1.22022
 -0.907356 0.981056
 -1.49035 -0.984299
 -0.614341 1.31677
 -1.22613 -1.14312
 -0.589167 1.20588
 -1.13245 -0.929431
 -0.190968 1.29517
 0.34243 0.132736
 0.780162 0.149534
 -0.0763753 -0.90842
 -1.19286 -0.950624
 -0.646855 0.983228
 -0.0174103 0.321082
 -0.19195 -0.460092
 1.43021 1.84709
 2.37379 0.395186
 1.0514 -1.59436
 0.399176 0.0144572
 -0.976471 -1.61204
 -1.47963 0.38819
 -1.97224 -0.500814
 -2.61979 -0.497942
 -1.80116 1.02481
 -1.7302 -0.272907
 -0.329531 1.51856
 -0.517139 -0.766779
 0.735618 1.61869
 0.987085 -0.490378
 0.947643 -0.0027943
 1.41746 0.560636
 1.12045 -0.642576
 0.441041 -0.409962
 0.78782 0.762645
 0.732613 -0.411618
 0.469148 -0.0675622
 0.222548 -0.262365
 0.908309 0.763715
 0.912102 -0.230243
 1.66538 0.660029
 1.79516 -0.205532
 0.611789 -0.957664
 0.54118 0.0555241
 0.800385 0.476241
 1.65721 0.677713
 1.4159 -0.603478
 0.873475 -0.36102
 0.693892 0.204102
 0.841303 -0.1698
 -0.385338 -1.1559
